LOC109789847	0	0	0	0	0	0	0	0	0	0	0
LOC109789848	0	0	0	0	0	0	0	0	0	0	0
LOC109789849	0	0	0	0	0	0	0	0	0	0	0
LOC109789850	0	0	0	0	0	0	0	0	0	0	0
LOC109789851	0	0	0	0	0	0	0	0	0	0	0
LOC109789852	0	0	0	0	0	0	0	0	1	0	0
LOC109789853	3	0	23	23	0	0	0	0	0	2	21
LOC109789854	495	183	462	318	110	379	533	431	681	425	126
LOC109789855	31	26	211	146	21	58	75	44	43	27	11
LOC109789856	0	1	0	0	23	182	138	42	67	0	0
LOC109789858	21	36	27	39	46	31	26	40	32	16	45
LOC109789859	0	0	0	0	0	0	0	0	0	0	0
LOC109789860	0	0	0	0	0	1	0	0	0	0	1
LOC109789861	42	66	50	77	37	70	61	61	78	29	77
LOC109789862	10	57	15	3	5	12	5	8	17	3	35
LOC109789863	57	65	37	28	113	28	44	42	72	66	38
LOC109789864	144	47	63	14	173	16	26	41	64	177	67
LOC109789865	0	0	0	0	0	0	0	0	0	0	0
LOC109789866	6	50	17	8	1	46	7	27	35	8	35
LOC109789867	0	19	13	3	2	6	13	12	12	0	0
LOC109789868	20	43	21	22	11	23	21	31	27	17	21
LOC109789869	0	0	0	0	0	0	0	0	0	0	0
LOC109789870	1	0	0	0	0	0	0	0	0	0	0
LOC109789871	159	860	152	118	248	102	258	209	250	174	558
LOC109789872	2	14	1	6	2	6	3	0	12	1	6
LOC109789873	4	6	11	2	0	3	6	37	14	0	29
LOC109789874	21	116	41	4	1	86	76	111	79	6	48
LOC109789875	2	4	2	0	3	0	4	9	7	0	6
LOC109789876	0	0	0	0	0	0	0	0	0	0	0
LOC109789877	0	24	1	5	0	3	7	12	2	0	9
LOC109789878	2	4	0	0	0	0	0	0	0	1	0
LOC109789879	188	111	260	417	54	55	139	124	147	158	102
LOC109789880	18	2	17	8	0	2	13	5	5	3	14
LOC109789881	18	50	27	20	1	75	42	27	3	2	17
LOC109789882	3	0	0	0	0	0	0	1	5	1	0
LOC109789883	2	5	6	4	2	2	2	4	3	6	2
LOC109789884	0	27	3	0	0	0	3	1	0	0	0
LOC109789885	0	0	0	0	0	0	0	0	0	0	0
LOC109789886	100	91	39	58	61	74	45	41	94	64	92
LOC109789887	186	248	237	442	156	157	196	186	354	162	336
LOC109789888	0	0	0	2	0	0	0	0	0	0	0
LOC109789889	0	0	0	0	0	0	0	0	0	0	0
LOC109789890	58	63	62	57	114	23	40	40	59	26	108
LOC109789891	4	7	4	8	4	9	8	10	3	3	5
LOC109789892	69	49	48	136	59	67	83	35	98	16	38
LOC109789893	20	24	46	394	5	211	95	42	14	3	5
LOC109789894	1	479	1	1	0	1	2	0	0	0	20
LOC109789895	28	20	30	45	10	23	29	27	28	42	25
LOC109789896	14	93	70	27	22	145	89	67	114	8	19
LOC109789897	0	11	13	0	16	80	37	27	29	0	0
LOC109789898	0	0	0	1	1	0	0	0	0	0	0
LOC109789899	0	1	2	2	1	1	1	3	2	2	3
LOC109789900	0	0	0	0	0	0	0	0	0	0	0
LOC109789901	1	41	13	7	55	25	31	2	7	2	7
LOC109789902	0	0	0	0	0	0	0	0	0	0	0
LOC109789903	104	336	139	259	175	90	203	125	146	78	271
LOC109789904	31	54	46	24	70	34	73	58	89	18	46
LOC109789905	0	0	0	0	0	0	0	0	0	0	0
LOC109789906	14	10	87	2	0	34	9	4	12	0	1
LOC109789907	13	20	22	27	14	23	37	16	26	10	9
LOC109789908	0	0	0	0	0	0	0	0	0	0	0
LOC109789909	23	2	49	1	10	0	6	3	22	47	0
LOC109789910	135	99	186	1158	60	273	151	102	130	99	146
LOC109789911	115	4	29	19	18	13	60	5	16	111	15
LOC109789912	38	50	11	16	5	28	31	30	26	31	52
LOC109789913	33	34	75	9	6	28	62	52	66	16	11
LOC109789914	1	23	7	1	1	2	3	11	18	0	9
LOC109789915	9	3	8	1	54	16	33	9	2	24	1
LOC109789916	65	225	61	51	44	31	54	62	90	27	191
LOC109789917	46	40	38	58	28	34	39	40	40	26	38
LOC109789918	158	599	180	180	158	93	218	152	265	170	387
LOC109789919	4	4	2	8	7	1	4	0	0	4	13
LOC109789920	22	0	7	7	0	17	1	1	0	14	1
LOC109789921	0	69	8	0	0	0	0	3	2	0	2
LOC109789922	17	9	9	1	8	15	8	11	9	11	20
LOC109789923	1	0	3	13	1	0	0	1	0	0	0
LOC109789924	2	1	0	0	0	0	5	0	0	0	10
LOC109789925	0	0	0	0	0	0	0	0	0	0	0
LOC109789926	0	0	0	0	0	0	0	0	0	0	0
LOC109789927	274	8	58	2	20	78	222	12	6	17	20
LOC109789928	28	25	113	0	259	0	36	24	25	25	7
LOC109789929	5	1	2	1	20	0	1	0	0	1	55
LOC109789930	250	16	70	42	3	183	74	31	22	137	54
LOC109789931	4	21	4	6	15	6	5	9	3	1	40
LOC109789932	3	0	0	0	2	0	0	0	0	0	0
LOC109789933	5	2	1	4	2	6	2	1	1	4	11
LOC109789934	115	104	269	308	440	169	235	180	428	109	138
LOC109789935	0	0	0	0	0	0	0	0	0	0	0
LOC109789936	89	114	58	32	90	37	68	63	107	71	93
LOC109789937	18	24	28	59	11	24	30	24	33	14	38
LOC109789938	16	45	38	61	16	101	46	47	45	7	41
LOC109789939	71	79	111	72	261	0	20	44	43	155	55
LOC109789940	42	59	61	58	29	45	60	68	82	33	98
LOC109789941	175	672	59	34	18	6	18	72	60	23	1178
LOC109789942	5	198	11	7	19	3	8	14	10	6	101
LOC109789943	0	0	0	0	0	0	0	0	0	0	0
LOC109789944	3	7	23	12	3	6	9	2	5	5	3
LOC109789945	0	1	0	0	0	1	0	1	1	0	0
LOC109789946	5	8	10	9	20	23	15	18	21	1	20
LOC109789947	30	62	72	86	47	47	60	49	91	16	63
LOC109789948	1	14	0	0	6	2	20	6	0	0	0
LOC109789949	6	8	4	0	10	1	1	4	6	1	20
LOC109789950	22	57	61	72	24	9	21	28	37	11	49
LOC109789951	61	59	106	70	45	62	125	99	116	42	62
LOC109789952	0	0	0	0	0	0	0	0	0	0	0
LOC109789953	107	246	207	267	646	468	530	526	729	319	170
LOC109789954	233	203	544	1004	2009	812	1079	1024	1175	372	131
LOC109789955	29	47	107	190	4	197	89	110	110	8	32
LOC109789956	0	16	33	278	0	72	174	491	27	1	8
LOC109789957	2	19	2	0	0	0	0	4	1	0	22
LOC109789958	19	21	18	20	4	44	20	39	21	17	17
LOC109789959	4	57	5	4	12	11	14	21	26	3	26
LOC109789960	0	1	6	0	5	0	7	77	3	1	22
LOC109789961	23	47	36	12	42	58	36	61	80	6	66
LOC109789962	0	37	0	0	0	0	0	0	0	0	22
LOC109789963	0	24	2	0	1	0	0	0	0	0	30
LOC109789964	5	5	65	195	1	79	335	201	57	0	5
LOC109789965	0	0	0	0	0	0	0	0	0	0	0
LOC109789966	4	21	3	6	1	1	0	0	6	0	40
LOC109789967	17	20	15	35	1	63	22	30	25	10	19
LOC109789968	10	7	19	1	11	16	77	58	23	11	1
LOC109789969	0	0	0	0	0	0	0	0	0	0	0
LOC109789970	10	109	33	15	6	110	26	49	88	8	64
LOC109789971	1	2	3	0	0	4	7	8	3	0	2
LOC109789972	0	27	1	0	1	0	0	2	3	1	3
LOC109789973	0	0	0	0	0	0	0	0	0	0	0
LOC109789974	0	0	0	0	0	0	1	0	0	0	5
LOC109789975	0	0	0	0	0	0	0	0	0	0	0
LOC109789976	27	18	11	21	6	22	21	28	19	32	29
LOC109789977	7	16	17	10	3	8	14	13	19	9	28
LOC109789979	0	0	0	0	0	0	0	0	0	0	0
LOC109789980	0	2	0	0	0	1	0	1	1	0	0
LOC109789981	9	39	31	10	0	94	40	39	47	2	33
LOC109789982	0	15	0	1	26	0	0	0	0	1	2
LOC109789983	0	7	0	0	0	0	0	0	0	0	0
LOC109789984	9	3	4	4	0	11	5	9	6	2	5
LOC109789985	276	358	442	708	240	249	372	345	422	173	316
LOC109789986	23	117	66	55	49	90	102	106	80	30	50
LOC109789987	0	0	0	0	0	0	0	0	0	0	0
LOC109789988	22	42	21	4	115	44	127	48	43	1	15
LOC109789989	24	63	94	68	4	386	68	91	112	6	71
LOC109789990	20	109	6	2	13	1	17	26	15	7	77
LOC109789991	4	1	4	6	0	0	0	0	0	0	0
LOC109789992	18	12	25	6	154	5	8	3	9	1	62
LOC109789993	10	24	13	13	11	7	12	13	17	13	26
LOC109789994	31	33	17	10	5	10	25	35	30	26	32
LOC109789995	11	5	2	1	0	0	4	3	10	8	1
LOC109789996	3	1	3	0	1	2	1	0	0	5	3
LOC109789997	0	2	0	0	0	1	1	1	3	0	0
LOC109789998	0	0	0	0	0	0	0	0	0	0	0
LOC109789999	0	0	0	0	0	0	0	0	0	0	0
LOC109790000	0	0	0	0	0	0	0	0	0	0	0
LOC109790001	0	0	0	3	0	3	1	1	0	0	0
LOC109790002	0	2	0	0	0	0	0	2	0	0	0
LOC109790003	0	4	0	0	0	0	0	0	0	0	0
LOC109790004	0	40	1	0	0	0	0	0	0	1	4
LOC109790005	12	0	0	0	0	0	0	0	0	20	0
LOC109790006	2	2	0	0	0	2	6	2	0	0	1
LOC109790007	59	59	45	96	35	38	41	35	37	20	66
LOC109790008	0	0	0	0	0	0	0	0	0	0	0
LOC109790009	0	0	0	0	0	0	0	0	0	0	0
LOC109790010	1	0	0	0	0	0	0	0	0	0	0
LOC109790011	65	93	64	33	41	38	62	80	75	38	120
LOC109790012	39	62	35	17	31	24	67	90	51	19	38
LOC109790013	1	1	5	0	0	12	7	6	4	0	4
LOC109790014	7	7	25	12	5	11	34	24	30	5	3
LOC109790015	16	187	28	2	39	3	56	15	18	23	24
LOC109790016	1	2	0	0	27	0	0	0	9	0	0
LOC109790017	0	1	0	0	1	0	0	0	1	0	0
LOC109790018	0	0	1	0	2	0	1	26	4	0	0
LOC109790019	0	0	0	0	0	0	0	0	0	0	0
LOC109790020	14	11	5	5	0	14	10	13	9	21	8
LOC109790021	15	23	214	63	336	58	59	40	147	11	15
LOC109790022	17	55	9	23	1	6	7	16	9	6	71
LOC109790023	0	6	3	3	0	20	5	3	1	1	4
LOC109790024	15	19	4	5	7	6	7	12	19	22	14
LOC109790025	5	106	9	9	6	6	4	3	10	4	60
LOC109790026	0	0	0	0	0	0	0	0	0	0	0
LOC109790027	7	111	7	0	0	0	2	2	18	5	31
LOC109790028	0	0	0	0	0	0	0	0	0	0	0
LOC109790029	23	23	126	97	67	83	179	96	34	34	23
LOC109790030	57	36	13	50	13	91	51	236	45	19	44
LOC109790031	0	11	7	14	1	0	0	1	16	0	29
LOC109790032	4	11	18	0	6	0	1	37	0	4	34
LOC109790033	12	22	8	5	3	8	8	13	11	11	30
LOC109790034	0	2	2	1	19	5	8	6	13	0	0
LOC109790035	5	58	7	16	3	0	0	1	1	0	64
LOC109790036	2	9	40	26	1	2	6	3	3	1	4
LOC109790037	0	0	0	0	0	0	0	0	0	0	0
LOC109790038	0	0	0	0	0	0	0	0	0	0	0
LOC109790039	0	0	0	0	0	0	0	0	0	0	0
LOC109790040	17	52	20	22	3	9	4	5	17	19	120
LOC109790041	156	876	121	131	195	83	171	130	224	197	429
LOC109790042	23	1	190	202	673	38	20	12	39	1	15
LOC109790043	2	0	4	4	35	10	32	7	9	1	1
LOC109790044	22	126	66	42	54	27	67	70	54	25	89
LOC109790045	0	99	0	1	0	0	0	0	0	0	3
LOC109790046	16	19	47	82	23	5	26	52	21	4	16
LOC109790047	23	0	0	0	0	0	0	0	0	0	0
LOC109790048	39	32	28	37	29	41	35	37	16	57	17
LOC109790049	122	229	1433	3494	1847	685	631	271	381	26	107
LOC109790050	9	16	19	23	33	19	13	8	21	12	19
LOC109790051	4	36	9	8	4	13	7	9	16	1	16
LOC109790052	0	0	0	0	0	0	0	0	0	0	0
LOC109790053	12	27	13	14	8	8	16	13	4	6	24
LOC109790054	3	11	8	4	12	5	2	1	52	0	5
LOC109790055	4	89	18	1	0	0	2	2	4	1	140
LOC109790056	6	133	9	1	15	4	1	6	3	1	201
LOC109790057	1	0	0	0	0	0	0	0	3	0	0
LOC109790059	0	0	2	0	102	1	78	170	80	0	0
LOC109790060	9	23	23	15	19	21	14	17	48	4	33
LOC109790061	11	6	77	10	100	32	143	100	375	19	4
LOC109790062	2	22	46	1	0	10	13	25	108	0	5
LOC109790063	0	0	0	0	0	0	0	0	0	0	0
LOC109790064	0	1	1	0	0	0	0	0	0	0	0
LOC109790065	0	0	0	0	23	0	1	1	0	0	0
LOC109790066	0	0	0	0	0	0	0	0	0	0	0
LOC109790067	0	0	0	0	1	0	0	1	0	1	0
LOC109790068	3	3	0	0	1	0	0	17	5	1	24
LOC109790069	0	0	0	0	0	0	0	0	0	0	5
LOC109790070	0	0	1	0	2	0	0	0	0	0	0
LOC109790071	0	0	0	0	0	0	0	0	0	0	0
LOC109790072	0	0	0	0	0	0	0	0	0	0	0
LOC109790073	103	86	113	115	91	138	97	90	143	76	106
LOC109790074	0	0	0	0	0	0	0	0	0	0	0
LOC109790075	0	0	0	0	0	0	0	0	0	0	0
LOC109790076	0	0	0	0	0	1	0	0	0	0	0
LOC109790077	0	0	0	0	0	0	0	0	0	0	0
LOC109790078	4	20	16	1	14	38	15	10	15	2	21
LOC109790079	34	72	20	25	36	26	33	37	51	16	88
LOC109790080	0	0	0	0	0	0	0	0	0	0	0
LOC109790081	0	0	0	0	0	0	0	0	0	0	0
LOC109790082	0	0	0	0	0	0	0	0	0	0	0
LOC109790083	0	0	0	0	0	0	0	0	0	0	0
LOC109790084	29	157	120	94	0	197	98	109	84	7	37
LOC109790085	23	81	66	42	137	75	83	151	96	1	26
LOC109790086	10	97	92	13	0	61	45	63	44	3	37
LOC109790087	0	0	0	0	0	0	0	0	0	0	0
LOC109790088	6	10	16	18	0	2	6	4	3	0	9
LOC109790089	3	16	12	4	15	6	10	8	17	1	10
LOC109790090	0	0	0	1	1	1	0	0	0	0	0
LOC109790091	39	14	15	16	26	24	22	25	75	25	24
LOC109790092	121	39	425	309	348	257	333	143	139	136	67
LOC109790093	21	14	32	0	9	60	36	47	52	14	5
LOC109790094	42	90	62	37	53	63	83	63	87	43	94
LOC109790095	0	0	0	0	0	0	0	0	0	0	0
LOC109790096	6	2	8	6	6	5	9	10	9	17	3
LOC109790097	0	0	0	0	0	0	0	0	0	0	0
LOC109790098	122	231	99	58	163	75	116	107	203	97	266
LOC109790099	32	121	26	26	45	22	55	45	80	39	78
LOC109790100	2	0	15	1	0	0	14	2	3	1	3
LOC109790101	11	39	55	7	25	15	31	45	59	4	20
LOC109790102	6554	0	0	0	0	0	0	0	0	9688	0
LOC109790103	43	154	13	2	2	8	10	14	12	50	209
LOC109790104	0	0	0	0	0	0	0	0	0	0	0
LOC109790105	13	42	24	36	60	62	48	60	46	6	34
LOC109790106	41	44	39	46	32	36	44	28	39	31	61
LOC109790107	0	0	0	0	35	0	0	0	0	0	0
LOC109790108	87	330	124	108	68	62	140	160	139	55	160
LOC109790109	0	0	0	0	0	0	0	0	0	0	0
LOC109790110	0	0	3	0	0	0	0	1	1	0	0
LOC109790111	67	150	64	67	82	48	112	102	152	77	131
LOC109790112	0	0	0	0	0	0	0	0	0	0	0
LOC109790113	1	0	3	0	34	4	2	0	1	7	0
LOC109790114	35	19	49	710	29	30	20	5	12	144	16
LOC109790115	0	15	1	1	0	2	3	3	2	0	56
LOC109790116	3	2	1	1	0	0	0	3	0	4	0
LOC109790117	0	71	6	3	13	0	4	2	4	0	51
LOC109790118	1	0	0	0	0	0	0	0	0	0	9
LOC109790119	0	0	0	0	0	0	0	0	0	0	0
LOC109790120	36	41	33	36	12	14	26	34	28	31	60
LOC109790121	3	22	15	14	3	63	29	32	45	0	16
LOC109790122	0	0	0	0	0	0	0	0	0	0	0
LOC109790123	0	0	0	0	0	0	0	0	0	0	0
LOC109790124	73	83	82	67	70	30	80	83	123	54	140
LOC109790125	77	53	67	152	77	55	73	47	114	72	64
LOC109790126	5	9	0	4	3	10	6	12	3	3	7
LOC109790127	9	123	60	109	3	166	84	102	101	8	28
LOC109790128	67	475	67	3	255	95	104	252	276	25	402
LOC109790129	33	2	17	15	6	0	17	18	12	20	155
LOC109790130	40	196	81	61	33	75	81	92	111	19	107
LOC109790131	32	27	14	56	8	53	26	35	49	4	31
LOC109790132	15	31	25	56	5	55	19	14	37	9	36
LOC109790133	31	44	24	46	23	16	24	23	30	8	65
LOC109790134	18	44	66	109	18	146	84	118	69	10	18
LOC109790135	962	89	459	333	1070	583	749	399	361	1223	296
LOC109790136	3	0	4	6	2	2	1	3	10	0	0
LOC109790137	36	58	34	56	18	95	76	50	33	20	33
LOC109790138	0	0	0	0	0	0	0	0	0	0	0
LOC109790139	0	0	0	0	0	0	0	0	0	0	0
LOC109790140	1	2	2	2	2	1	1	1	0	1	1
LOC109790141	0	0	0	0	0	0	0	0	0	0	0
LOC109790142	0	0	0	0	0	0	0	0	0	0	0
LOC109790143	8	36	26	31	11	68	17	15	36	1	34
LOC109790144	0	1	1	0	1	0	1	1	0	0	0
LOC109790145	0	0	0	0	0	0	0	0	0	0	0
LOC109790146	2	0	2	3	0	0	0	0	0	1	0
LOC109790147	11	15	14	38	6	42	13	18	26	13	25
LOC109790148	1089	0	1	0	0	0	0	0	0	1300	5
LOC109790149	6	60	12	3	21	0	0	5	68	5	0
LOC109790150	3	22	4	0	5	1	4	3	3	3	20
LOC109790151	0	0	0	0	0	0	0	0	0	0	0
LOC109790152	0	9	7	3	84	15	30	13	16	1	7
LOC109790153	26	58	10	5	18	5	5	20	36	15	91
LOC109790154	21	5	8	15	7	13	15	19	15	38	32
LOC109790155	1	0	0	0	0	0	0	0	0	0	10
LOC109790156	1	11	0	0	2	0	1	13	11	0	0
LOC109790157	76	152	193	91	4	227	25	125	11	124	2
LOC109790158	39	36	35	55	42	43	40	43	53	51	26
LOC109790159	0	0	0	0	0	0	0	0	0	0	0
LOC109790160	0	0	0	0	0	0	0	0	0	0	0
LOC109790161	0	0	0	0	0	1	0	0	1	0	0
LOC109790162	4	4	8	13	13	6	8	2	6	12	10
LOC109790163	0	0	0	0	0	0	0	0	0	0	0
LOC109790164	17	15	11	15	4	16	18	21	18	12	5
LOC109790165	0	0	1	1	1	2	5	11	7	0	0
LOC109790166	10	67	41	43	5	1	10	9	11	1	30
LOC109790167	14	28	12	7	9	13	10	15	40	4	17
LOC109790168	11	28	26	45	2	33	21	25	14	10	2
LOC109790169	0	0	0	0	0	0	0	0	0	0	0
LOC109790170	0	0	1	0	0	5	1	3	0	0	0
LOC109790171	0	0	0	0	1	1	0	0	0	0	0
LOC109790172	3	22	12	26	47	24	18	17	17	7	37
LOC109790173	4	2	14	76	3	52	29	6	3	9	25
LOC109790174	0	2	15	0	1	87	31	6	0	0	3
LOC109790175	0	154	1	8	0	0	0	0	0	0	0
LOC109790176	0	722	4	0	0	0	0	0	0	0	0
LOC109790177	0	30	1	0	0	0	0	4	1	0	0
LOC109790178	0	1	0	0	0	0	0	0	0	0	0
LOC109790179	0	1	1	11	0	4	3	1	1	0	0
LOC109790180	0	0	0	0	0	0	0	0	0	0	0
LOC109790181	61	118	46	52	76	49	84	60	118	32	101
LOC109790182	48	33	35	3	8	5	18	41	38	42	41
LOC109790183	0	0	0	0	0	0	0	0	0	0	0
LOC109790184	0	0	0	0	0	0	0	0	0	0	0
LOC109790185	0	0	0	0	0	0	0	0	0	0	0
LOC109790186	61	11	5	1	3	2	2	4	1	81	1
LOC109790187	1	6	5	7	8	13	5	11	13	2	7
LOC109790188	52	159	45	66	107	36	63	81	119	33	177
LOC109790189	0	17	8	1	15	4	3	4	5	0	8
LOC109790190	1	2	1	0	1	2	2	2	1	1	7
LOC109790191	145	342	89	169	151	68	167	112	152	112	229
LOC109790192	2	1	0	0	2	0	1	0	1	3	0
LOC109790193	0	2	0	0	0	2	0	0	0	0	0
LOC109790194	0	0	0	0	0	0	0	0	0	0	0
LOC109790195	0	0	0	0	0	0	0	0	0	0	0
LOC109790196	0	3	0	0	2	0	2	3	2	0	1
LOC109790197	0	0	0	0	0	0	0	0	0	0	0
LOC109790198	0	0	0	0	0	0	0	0	0	0	0
LOC109790199	0	0	0	0	0	0	0	0	0	0	0
LOC109790200	0	0	0	0	0	0	0	0	0	0	0
LOC109790201	3	11	0	6	5	4	3	1	4	2	4
LOC109790202	219	146	108	98	61	141	129	151	211	151	233
LOC109790203	0	0	0	0	0	0	0	0	0	0	0
LOC109790204	53	0	0	0	3	0	0	0	0	6	1
LOC109790206	42	52	229	7	327	51	77	43	61	14	77
LOC109790207	7	24	59	26	235	36	34	19	26	5	12
LOC109790208	14	49	34	35	27	33	28	32	45	4	45
LOC109790209	0	1	4	0	0	30	5	8	3	0	0
LOC109790210	17	16	46	35	12	53	45	18	25	19	22
LOC109790211	17	22	24	18	53	38	29	24	33	20	31
LOC109790213	17	11	15	7	2	11	6	6	15	2	9
LOC109790214	1	9	0	0	0	6	1	1	0	1	1
LOC109790215	0	0	0	0	0	0	0	0	0	0	0
LOC109790216	4	1	15	5	52	0	2	0	23	0	2
LOC109790217	1	40	5	2	18	1	0	4	12	0	14
LOC109790218	1	11	9	21	37	48	33	41	19	0	1
LOC109790219	14	19	13	22	24	12	19	22	17	26	25
LOC109790220	4	18	3	8	1	9	6	11	7	4	7
LOC109790221	2	4	1	5	3	3	3	3	1	0	1
LOC109790222	0	0	0	0	0	0	0	0	0	0	0
LOC109790223	0	0	0	0	0	0	0	0	0	0	0
LOC109790224	73	60	32	16	4	0	2	3	0	37	246
LOC109790225	117	83	520	2933	4	1164	443	319	120	61	54
LOC109790226	0	1	1	2	0	2	1	0	2	0	2
LOC109790227	3	14	7	6	10	14	8	7	10	4	9
LOC109790228	2	3	5	9	1	1	1	0	0	0	2
LOC109790229	13	30	18	16	17	14	19	10	18	11	25
LOC109790230	0	0	0	0	0	0	0	0	0	0	0
LOC109790231	0	0	0	0	0	0	0	0	0	0	0
LOC109790232	0	0	0	0	0	0	0	0	0	0	0
LOC109790233	2	0	0	2	0	0	0	1	3	0	1
LOC109790234	0	0	0	0	0	0	0	0	0	0	0
LOC109790235	0	0	0	0	0	0	0	0	0	0	1
LOC109790236	0	0	0	0	0	0	0	0	0	0	0
LOC109790237	0	0	0	0	0	0	0	0	0	0	0
LOC109790238	0	0	0	0	0	0	0	0	0	0	0
LOC109790239	28	32	34	46	18	21	38	27	50	20	39
LOC109790240	1	8	3	5	7	4	4	9	7	6	2
LOC109790241	34	35	35	31	22	35	43	41	52	17	26
LOC109790242	23	14	23	38	37	15	34	25	35	23	21
LOC109790243	0	0	0	0	0	0	0	0	0	0	0
LOC109790244	0	0	0	0	1	0	0	0	0	0	0
LOC109790245	186	163	145	311	122	108	168	160	165	153	213
LOC109790246	4	1	0	0	0	0	0	0	0	6	0
LOC109790247	118	103	235	99	42	159	196	116	102	117	73
LOC109790248	73	255	175	35	10	27	26	7	32	17	67
LOC109790249	6	24	11	3	10	8	12	9	2	1	38
LOC109790250	0	3	0	9	0	0	0	0	0	0	1
LOC109790251	8	70	15	7	23	0	2	18	28	3	47
LOC109790252	0	0	0	0	0	0	0	0	0	0	0
LOC109790253	0	0	0	0	0	0	0	0	0	0	0
LOC109790254	0	20	1	0	0	0	0	1	0	0	1
LOC109790255	14	20	12	16	11	21	11	25	27	11	27
LOC109790256	0	0	0	0	0	0	0	0	0	0	0
LOC109790257	1140	0	0	8	0	0	0	2	2	3450	3
LOC109790258	9	0	0	0	0	0	0	0	0	21	0
LOC109790259	9	12	9	16	7	36	15	16	28	8	8
LOC109790260	104	61	149	84	104	118	136	99	78	35	82
LOC109790261	120	12	100	3	0	19	9	0	0	127	3
LOC109790262	10	94	17	13	3	3	8	19	13	1	32
LOC109790263	3	336	9	0	2	0	0	5	10	1	194
LOC109790264	0	35	1	0	2	1	1	0	0	0	11
LOC109790265	0	0	0	0	0	0	0	0	0	0	0
LOC109790266	12	25	33	35	6	34	36	43	26	25	19
LOC109790267	0	0	0	0	0	0	0	0	0	0	0
LOC109790268	0	0	0	0	0	0	0	0	0	0	0
LOC109790269	0	0	0	0	0	0	0	0	0	0	0
LOC109790272	45	177	254	336	276	134	123	182	228	15	72
LOC109790273	0	15	0	1	2	0	1	0	1	0	65
LOC109790274	112	1070	698	107	894	70	253	511	1932	87	125
LOC109790275	155	788	132	99	77	105	145	117	213	176	451
LOC109790276	9	70	19	15	10	2	12	15	15	2	51
LOC109790277	28	163	53	18	18	24	60	58	52	23	129
LOC109790278	129	258	267	195	425	202	287	252	239	83	201
LOC109790279	174	151	302	487	120	306	301	222	98	68	99
LOC109790280	77	47	47	42	59	38	62	63	91	50	58
LOC109790281	4	2	4	1	1	17	49	78	50	0	2
LOC109790282	0	0	0	0	0	0	0	0	1	0	0
LOC109790283	8	78	57	46	8	32	33	34	47	13	69
LOC109790284	35	28	27	34	31	22	34	29	34	18	31
LOC109790285	27	31	33	14	35	18	34	16	24	20	9
LOC109790286	0	0	151	114	0	1	0	0	0	0	3
LOC109790287	15	38	20	25	23	26	33	22	15	14	30
LOC109790288	30	33	22	24	24	22	24	22	18	30	43
LOC109790289	4	5	7	2	8	12	38	7	6	9	3
LOC109790290	0	0	4	1	0	0	0	0	0	0	0
LOC109790291	1	8	9	2	19	4	7	2	0	0	0
LOC109790292	7	70	2	1	3	0	0	6	8	3	19
LOC109790293	0	0	0	0	0	0	0	0	0	0	0
LOC109790294	0	0	0	0	0	0	0	0	0	0	0
LOC109790295	78	135	185	522	1	1734	1081	1608	183	13	11
LOC109790296	0	0	0	0	2	0	0	0	0	0	0
LOC109790297	27	6	112	217	0	1	0	3	1	1	177
LOC109790298	0	0	0	0	0	0	0	0	0	0	0
LOC109790299	0	0	0	0	2	0	0	0	0	0	0
LOC109790300	0	3	0	0	10	0	2	0	0	0	0
LOC109790301	10	42	34	55	63	53	44	40	39	4	43
LOC109790302	0	23	0	0	93	0	6	15	12	0	3
LOC109790303	0	5	5	0	83	0	0	1	2	0	0
LOC109790304	0	0	0	0	0	0	0	0	0	0	0
LOC109790305	1	4	0	0	0	0	0	0	0	0	42
LOC109790306	12	188	12	3	88	46	25	24	48	54	57
LOC109790307	0	0	0	0	1	21	5	3	4	0	0
LOC109790308	0	1	0	0	3	0	0	0	0	0	0
LOC109790309	0	0	0	0	0	0	0	0	0	0	0
LOC109790310	7	25	7	23	8	13	12	10	15	2	6
LOC109790311	50	61	50	11	56	41	53	81	88	90	48
LOC109790312	111	138	307	506	7	228	299	189	185	82	111
LOC109790313	9	10	26	3	13	8	28	45	43	0	0
LOC109790314	0	1	0	0	2	4	2	0	4	0	0
LOC109790315	0	0	0	0	0	1	1	3	0	0	0
LOC109790316	0	0	0	0	0	0	0	0	0	0	0
LOC109790317	1	0	0	1	0	1	0	0	0	0	0
LOC109790318	0	0	0	0	0	0	0	0	0	0	0
LOC109790319	0	0	0	0	0	0	0	0	0	0	0
LOC109790320	0	0	0	0	0	0	0	0	0	0	0
LOC109790321	50	69	148	62	288	29	65	57	106	13	81
LOC109790322	1	14	1	1	0	0	0	2	1	0	12
LOC109790323	190	161	153	118	152	123	181	181	183	213	115
LOC109790324	0	0	0	0	0	0	0	0	0	0	0
LOC109790325	8	10	2	1	5	4	9	7	13	4	14
LOC109790326	47	67	66	29	57	58	54	47	57	106	83
LOC109790327	1110	20	5009	84	5	41	115	2	41	137	1007
LOC109790328	17	16	48	15	218	8	14	9	48	13	26
LOC109790329	3	18	6	4	6	10	11	15	14	4	12
LOC109790330	8	21	6	4	12	3	1	2	10	8	59
LOC109790331	110	95	78	7	2	172	124	64	26	77	52
LOC109790332	2	0	20	7	2	0	14	9	3	0	6
LOC109790333	0	19	0	0	1	0	0	0	0	0	4
LOC109790334	22	15	79	41	39	8	23	51	78	18	10
